make,model,date,month,year,sales
Mahindra,Bolero Neo Plus,Dec 22,Dec,2022,
Tata,Tigor CNG,Dec 22,Dec,2022,
Tata,Tiago CNG,Dec 22,Dec,2022,
Tata,Punch CNG,Dec 22,Dec,2022,
Tata,Magic Mantra 10 Seater,Dec 22,Dec,2022,
Toyota,Fortuner,Dec 22,Dec,2022,1603.0
Toyota,Innova Hycross,Dec 22,Dec,2022,36.0
Toyota,Land Cruiser LC300,Dec 22,Dec,2022,
Toyota,Hilux,Dec 22,Dec,2022,5.0
Toyota,Camry,Dec 22,Dec,2022,71.0
Toyota,Vellfire,Dec 22,Dec,2022,40.0
Toyota,Fortuner Legender,Dec 22,Dec,2022,
Toyota,Urban Cruiser HyRyder,Dec 22,Dec,2022,4201.0
Toyota,Glanza,Dec 22,Dec,2022,4465.0
Mahindra,KUV100 NXT,Dec 22,Dec,2022,
Toyota,Taisor,Dec 22,Dec,2022,
Toyota,Rumion,Dec 22,Dec,2022,0.0
Mahindra,XUV 300,Dec 22,Dec,2022,4850.0
BMW,M4 Competition,Dec 22,Dec,2022,
BMW,X7,Dec 22,Dec,2022,
KIA,Carens,Dec 22,Dec,2022,3195.0
BMW,7-Series,Dec 22,Dec,2022,
BMW,X1,Dec 22,Dec,2022,
BMW,2 Series Gran Coupe,Dec 22,Dec,2022,
BMW,3 Series Gran Limousine,Dec 22,Dec,2022,
BMW,Z4,Dec 22,Dec,2022,
BMW,M2,Dec 22,Dec,2022,
BMW,6 Series,Dec 22,Dec,2022,
BMW,X5,Dec 22,Dec,2022,
KIA,Sonet,Dec 22,Dec,2022,5772.0
BMW,X3,Dec 22,Dec,2022,
BMW,M8 Coupe Competition,Dec 22,Dec,2022,
KIA,EV6,Dec 22,Dec,2022,134.0
BMW,i7,Dec 22,Dec,2022,
BMW,XM,Dec 22,Dec,2022,
MG,Gloster,Dec 22,Dec,2022,111.0
MG,Comet EV,Dec 22,Dec,2022,0.0
Honda,Elevate,Dec 22,Dec,2022,0.0
Honda,City,Dec 22,Dec,2022,3086.0
BMW,i5,Dec 22,Dec,2022,
MG,Astor,Dec 22,Dec,2022,1687.0
MG,Hector,Dec 22,Dec,2022,1575.0
MG,Hector Plus,Dec 22,Dec,2022,
MG,ZS EV,Dec 22,Dec,2022,526.0
BMW,X4,Dec 22,Dec,2022,
BMW,iX Electric,Dec 22,Dec,2022,
BMW,3-Series,Dec 22,Dec,2022,
BMW,iX1,Dec 22,Dec,2022,
Honda,Amaze,Dec 22,Dec,2022,3614.0
Honda,City Hybrid,Dec 22,Dec,2022,
Mahindra,Marazzo,Dec 22,Dec,2022,171.0
Skoda,Superb,Dec 22,Dec,2022,110.0
Tata,Magic Express 10 Seater,Dec 22,Dec,2022,
Volkswagen,Virtus,Dec 22,Dec,2022,1888.0
BMW,i4,Dec 22,Dec,2022,
Skoda,Kushaq,Dec 22,Dec,2022,2186.0
KIA,Seltos,Dec 22,Dec,2022,5995.0
Tata,Tigor EV,Dec 22,Dec,2022,
Skoda,Slavia,Dec 22,Dec,2022,2257.0
Skoda,Kodiaq,Dec 22,Dec,2022,107.0
Maruti Suzuki,Ignis,Dec 22,Dec,2022,5241.0
Hyundai,i20 N Line,Dec 22,Dec,2022,
Maruti Suzuki,Fronx,Dec 22,Dec,2022,0.0
Jeep,Grand Cherokee,Dec 22,Dec,2022,
Land Rover,Range Rover Velar,Dec 22,Dec,2022,
Land Rover,Range Rover Evoque,Dec 22,Dec,2022,
Audi,A4,Dec 22,Dec,2022,
Land Rover,Range Rover,Dec 22,Dec,2022,
Land Rover,Discovery Sport,Dec 22,Dec,2022,
Land Rover,Range Rover Sport,Dec 22,Dec,2022,
Land Rover,Discovery,Dec 22,Dec,2022,
Jeep,Wrangler,Dec 22,Dec,2022,
Jeep,Compass,Dec 22,Dec,2022,484.0
Volkswagen,Tiguan,Dec 22,Dec,2022,130.0
Audi,Q3,Dec 22,Dec,2022,
Audi,Q3 Sportback,Dec 22,Dec,2022,
Jeep,Meridian,Dec 22,Dec,2022,285.0
Land Rover,Defender,Dec 22,Dec,2022,
Audi,RS Q8,Dec 22,Dec,2022,
Audi,RS5,Dec 22,Dec,2022,
Audi,e-tron,Dec 22,Dec,2022,
Audi,Q8,Dec 22,Dec,2022,
Volvo,S90,Dec 22,Dec,2022,
Audi,A8L,Dec 22,Dec,2022,
Volvo,XC60,Dec 22,Dec,2022,
Volvo,XC90,Dec 22,Dec,2022,
Volvo,XC40 Recharge,Dec 22,Dec,2022,
Volvo,C40 Recharge,Dec 22,Dec,2022,
Jaguar,F-Type,Dec 22,Dec,2022,
Jaguar,I-Pace,Dec 22,Dec,2022,
Audi,S5 Sportback,Dec 22,Dec,2022,
Audi,Q5,Dec 22,Dec,2022,
Jaguar,F-Pace,Dec 22,Dec,2022,
Audi,Q7,Dec 22,Dec,2022,
Audi,Q8 e-tron,Dec 22,Dec,2022,
Porsche,Macan,Dec 22,Dec,2022,
Porsche,Cayenne,Dec 22,Dec,2022,
Porsche,Cayenne Coupe,Dec 22,Dec,2022,
Citroen,C3,Dec 22,Dec,2022,913.0
Citroen,eC3,Dec 22,Dec,2022,0.0
Lamborghini,Urus,Dec 22,Dec,2022,
Citroen,C5 Aircross,Dec 22,Dec,2022,19.0
Porsche,Panamera,Dec 22,Dec,2022,
Lamborghini,Revuelto,Dec 22,Dec,2022,
Porsche,718,Dec 22,Dec,2022,
BYD Auto,Atto 3,Dec 22,Dec,2022,
Lamborghini,Huracan EVO,Dec 22,Dec,2022,
Renault,Triber,Dec 22,Dec,2022,2203.0
Nissan,Magnite,Dec 22,Dec,2022,2020.0
Porsche,Taycan,Dec 22,Dec,2022,
Lexus,LC 500h,Dec 22,Dec,2022,
Lexus,ES,Dec 22,Dec,2022,
Lexus,LS 500h,Dec 22,Dec,2022,
Rolls-Royce,Cullinan,Dec 22,Dec,2022,
Lexus,NX,Dec 22,Dec,2022,
Lexus,RX,Dec 22,Dec,2022,
Lexus,LM 350h,Dec 22,Dec,2022,
Mini,Cooper SE,Dec 22,Dec,2022,
Rolls-Royce,Phantom,Dec 22,Dec,2022,
BYD Auto,Seal EV,Dec 22,Dec,2022,
Rolls-Royce,Ghost,Dec 22,Dec,2022,
Rolls-Royce,Wraith,Dec 22,Dec,2022,
Rolls-Royce,Dawn,Dec 22,Dec,2022,
Mini,Cooper Countryman,Dec 22,Dec,2022,
Mini,3 Door,Dec 22,Dec,2022,
Lexus,LX,Dec 22,Dec,2022,
Renault,Kiger,Dec 22,Dec,2022,2096.0
Ferrari,F8 Tributo,Dec 22,Dec,2022,
Ferrari,SF90 Stradale,Dec 22,Dec,2022,
Ferrari,812,Dec 22,Dec,2022,
Maserati,Quattroporte,Dec 22,Dec,2022,
Isuzu,S-Cab,Dec 22,Dec,2022,
Maserati,Ghibli,Dec 22,Dec,2022,
Isuzu,Hi-Lander,Dec 22,Dec,2022,
Maserati,GranTurismo,Dec 22,Dec,2022,
Maserati,GranCabrio,Dec 22,Dec,2022,
Isuzu,V-Cross,Dec 22,Dec,2022,
Isuzu,MU-X,Dec 22,Dec,2022,
Isuzu,D-Max,Dec 22,Dec,2022,
Mclaren,GT,Dec 22,Dec,2022,
Mclaren,750S,Dec 22,Dec,2022,
Force,Gurkha,Dec 22,Dec,2022,
Force,Gurkha 5 Door,Dec 22,Dec,2022,
Ferrari,Roma,Dec 22,Dec,2022,
Ferrari,296 GTB,Dec 22,Dec,2022,
Mercedes-Benz,G-Class,Dec 22,Dec,2022,
Aston Martin,DBX,Dec 22,Dec,2022,
Mercedes-Benz,C-Class,Dec 22,Dec,2022,
Mercedes-Benz,GLS,Dec 22,Dec,2022,
Mercedes-Benz,A Class Sedan Limousine,Dec 22,Dec,2022,
Mercedes-Benz,GLA,Dec 22,Dec,2022,
Mercedes-Benz,GLC,Dec 22,Dec,2022,
Mercedes-Benz,Maybach S-Class,Dec 22,Dec,2022,
Mercedes-Benz,E-Class,Dec 22,Dec,2022,
Mercedes-Benz,GLE-Class,Dec 22,Dec,2022,
Mercedes-Benz,GLB,Dec 22,Dec,2022,
Mercedes-Benz,AMG E 53 Cabriolet,Dec 22,Dec,2022,
Mercedes-Benz,GLC Coupe,Dec 22,Dec,2022,
Aston Martin,Vantage,Dec 22,Dec,2022,
Mercedes-Benz,AMG E 53,Dec 22,Dec,2022,
Mercedes-Benz,AMG A 45 S,Dec 22,Dec,2022,
Aston Martin,DB 12,Dec 22,Dec,2022,
Mercedes-Benz,S Class,Dec 22,Dec,2022,
Pravaig,Defy,Dec 22,Dec,2022,
Mercedes-Benz,EQS,Dec 22,Dec,2022,
Mercedes-Benz,AMG GLE 53 Coupe,Dec 22,Dec,2022,
Mercedes-Benz,AMG GLC 43,Dec 22,Dec,2022,
Bajaj,Qute (RE60),Dec 22,Dec,2022,
Strom Motors,R3,Dec 22,Dec,2022,
Bentley,Bentayga,Dec 22,Dec,2022,
Porsche,911,Dec 22,Dec,2022,
Audi,A6,Dec 22,Dec,2022,
Mercedes-Benz,EQB,Dec 22,Dec,2022,
Volkswagen,Taigun,Dec 22,Dec,2022,2691.0
Citroen,C3 Aircross,Dec 22,Dec,2022,0.0
BYD Auto,E6 Electric,Dec 22,Dec,2022,
Mercedes-Benz,AMG E 63,Dec 22,Dec,2022,
Mclaren,720S,Dec 22,Dec,2022,
Mercedes-Benz,EQE,Dec 22,Dec,2022,
Tata,Nexon,Dec 22,Dec,2022,12053.0
Renault,Kwid,Dec 22,Dec,2022,1827.0
Audi,RS E-Tron GT,Dec 22,Dec,2022,
Audi,E-Tron GT,Dec 22,Dec,2022,
Maruti Suzuki,Grand Vitara,Dec 23,Dec,2023,6988.0
Maruti Suzuki,Celerio,Dec 23,Dec,2023,247.0
Maruti Suzuki,Baleno,Dec 23,Dec,2023,10669.0
Maruti Suzuki,S-Presso,Dec 23,Dec,2023,60.0
Maruti Suzuki,Alto K10,Dec 23,Dec,2023,
Maruti Suzuki,Dzire,Dec 23,Dec,2023,14012.0
Maruti Suzuki,Ertiga,Dec 23,Dec,2023,12975.0
Maruti Suzuki,Swift,Dec 23,Dec,2023,11843.0
Maruti Suzuki,XL6,Dec 23,Dec,2023,2226.0
Maruti Suzuki,Brezza,Dec 23,Dec,2023,
Maruti Suzuki,Wagon R,Dec 23,Dec,2023,8578.0
Maruti Suzuki,Jimny,Dec 23,Dec,2023,730.0
Hyundai,Verna,Dec 23,Dec,2023,712.0
Hyundai,Aura,Dec 23,Dec,2023,3812.0
Hyundai,Grand i10 Nios,Dec 23,Dec,2023,
Maruti Suzuki,Ciaz,Dec 23,Dec,2023,489.0
Hyundai,Exter,Dec 23,Dec,2023,7516.0
Hyundai,Creta N Line,Dec 23,Dec,2023,
Hyundai,Tucson,Dec 23,Dec,2023,209.0
Maruti Suzuki,Eeco,Dec 23,Dec,2023,10034.0
Hyundai,i20,Dec 23,Dec,2023,
Maruti Suzuki,Invicto,Dec 23,Dec,2023,502.0
Hyundai,Creta,Dec 23,Dec,2023,9243.0
Hyundai,Alcazar,Dec 23,Dec,2023,954.0
Hyundai,Venue,Dec 23,Dec,2023,10383.0
Tata,Tiago NRG BS6,Dec 23,Dec,2023,
Tata,Tiago,Dec 23,Dec,2023,4852.0
Tata,Punch EV,Dec 23,Dec,2023,
Tata,Tigor,Dec 23,Dec,2023,1960.0
Tata,Nexon EV,Dec 23,Dec,2023,
Tata,Altroz,Dec 23,Dec,2023,4081.0
Tata,Harrier,Dec 23,Dec,2023,1404.0
Tata,Tiago EV,Dec 23,Dec,2023,
Hyundai,Venue N Line,Dec 23,Dec,2023,
Hyundai,Ioniq 5,Dec 23,Dec,2023,81.0
Tata,Safari,Dec 23,Dec,2023,2103.0
Tata,Punch,Dec 23,Dec,2023,13787.0
Hyundai,Kona Electric,Dec 23,Dec,2023,19.0
Tata,Xpres-T EV,Dec 23,Dec,2023,
Mahindra,Scorpio Classic,Dec 23,Dec,2023,
Tata,Altroz CNG,Dec 23,Dec,2023,
Tata,Altroz Racer,Dec 23,Dec,2023,
Mahindra,Thar,Dec 23,Dec,2023,5793.0
Toyota,Innova Crysta,Dec 23,Dec,2023,
Mahindra,XUV700,Dec 23,Dec,2023,5881.0
Mahindra,Bolero,Dec 23,Dec,2023,7995.0
Mahindra,XUV 400 Electric,Dec 23,Dec,2023,
Mahindra,Scorpio N,Dec 23,Dec,2023,
Mahindra,XUV 3X0,Dec 23,Dec,2023,
Mahindra,Bolero Neo,Dec 23,Dec,2023,
Mahindra,Bolero Neo Plus,Dec 23,Dec,2023,
Tata,Tigor CNG,Dec 23,Dec,2023,
Tata,Tiago CNG,Dec 23,Dec,2023,
Tata,Punch CNG,Dec 23,Dec,2023,
Tata,Magic Mantra 10 Seater,Dec 23,Dec,2023,
Toyota,Fortuner,Dec 23,Dec,2023,3104.0
Toyota,Innova Hycross,Dec 23,Dec,2023,7832.0
Toyota,Land Cruiser LC300,Dec 23,Dec,2023,
Toyota,Hilux,Dec 23,Dec,2023,322.0
Toyota,Camry,Dec 23,Dec,2023,180.0
Toyota,Vellfire,Dec 23,Dec,2023,37.0
Toyota,Fortuner Legender,Dec 23,Dec,2023,
Toyota,Urban Cruiser HyRyder,Dec 23,Dec,2023,4976.0
Toyota,Glanza,Dec 23,Dec,2023,4088.0
Mahindra,KUV100 NXT,Dec 23,Dec,2023,
Toyota,Taisor,Dec 23,Dec,2023,
Toyota,Rumion,Dec 23,Dec,2023,833.0
Mahindra,XUV 300,Dec 23,Dec,2023,3550.0
BMW,M4 Competition,Dec 23,Dec,2023,
BMW,X7,Dec 23,Dec,2023,
KIA,Carens,Dec 23,Dec,2023,2563.0
BMW,7-Series,Dec 23,Dec,2023,
BMW,X1,Dec 23,Dec,2023,
BMW,2 Series Gran Coupe,Dec 23,Dec,2023,
BMW,3 Series Gran Limousine,Dec 23,Dec,2023,
BMW,Z4,Dec 23,Dec,2023,
BMW,M2,Dec 23,Dec,2023,
BMW,6 Series,Dec 23,Dec,2023,
BMW,X5,Dec 23,Dec,2023,
KIA,Sonet,Dec 23,Dec,2023,10.0
BMW,X3,Dec 23,Dec,2023,
BMW,M8 Coupe Competition,Dec 23,Dec,2023,
KIA,EV6,Dec 23,Dec,2023,6.0
BMW,i7,Dec 23,Dec,2023,
BMW,XM,Dec 23,Dec,2023,
MG,Gloster,Dec 23,Dec,2023,140.0
MG,Comet EV,Dec 23,Dec,2023,791.0
Honda,Elevate,Dec 23,Dec,2023,4376.0
Honda,City,Dec 23,Dec,2023,1112.0
BMW,i5,Dec 23,Dec,2023,
MG,Astor,Dec 23,Dec,2023,821.0
MG,Hector,Dec 23,Dec,2023,2184.0
MG,Hector Plus,Dec 23,Dec,2023,
MG,ZS EV,Dec 23,Dec,2023,464.0
BMW,X4,Dec 23,Dec,2023,
BMW,iX Electric,Dec 23,Dec,2023,
BMW,3-Series,Dec 23,Dec,2023,
BMW,iX1,Dec 23,Dec,2023,
Honda,Amaze,Dec 23,Dec,2023,2414.0
Honda,City Hybrid,Dec 23,Dec,2023,
Mahindra,Marazzo,Dec 23,Dec,2023,62.0
Skoda,Superb,Dec 23,Dec,2023,0.0
Tata,Magic Express 10 Seater,Dec 23,Dec,2023,
Volkswagen,Virtus,Dec 23,Dec,2023,2199.0
BMW,i4,Dec 23,Dec,2023,
Skoda,Kushaq,Dec 23,Dec,2023,2485.0
KIA,Seltos,Dec 23,Dec,2023,9957.0
Tata,Tigor EV,Dec 23,Dec,2023,
Skoda,Slavia,Dec 23,Dec,2023,1960.0
Skoda,Kodiaq,Dec 23,Dec,2023,225.0
Maruti Suzuki,Ignis,Dec 23,Dec,2023,392.0
Hyundai,i20 N Line,Dec 23,Dec,2023,
Maruti Suzuki,Fronx,Dec 23,Dec,2023,9692.0
Jeep,Grand Cherokee,Dec 23,Dec,2023,
Land Rover,Range Rover Velar,Dec 23,Dec,2023,
Land Rover,Range Rover Evoque,Dec 23,Dec,2023,
Audi,A4,Dec 23,Dec,2023,
Land Rover,Range Rover,Dec 23,Dec,2023,
Land Rover,Discovery Sport,Dec 23,Dec,2023,
Land Rover,Range Rover Sport,Dec 23,Dec,2023,
Land Rover,Discovery,Dec 23,Dec,2023,
Jeep,Wrangler,Dec 23,Dec,2023,
Jeep,Compass,Dec 23,Dec,2023,246.0
Volkswagen,Tiguan,Dec 23,Dec,2023,275.0
Audi,Q3,Dec 23,Dec,2023,
Audi,Q3 Sportback,Dec 23,Dec,2023,
Jeep,Meridian,Dec 23,Dec,2023,190.0
Land Rover,Defender,Dec 23,Dec,2023,
Audi,RS Q8,Dec 23,Dec,2023,
Audi,RS5,Dec 23,Dec,2023,
Audi,e-tron,Dec 23,Dec,2023,
Audi,Q8,Dec 23,Dec,2023,
Volvo,S90,Dec 23,Dec,2023,
Audi,A8L,Dec 23,Dec,2023,
Volvo,XC60,Dec 23,Dec,2023,
Volvo,XC90,Dec 23,Dec,2023,
Volvo,XC40 Recharge,Dec 23,Dec,2023,
Volvo,C40 Recharge,Dec 23,Dec,2023,
Jaguar,F-Type,Dec 23,Dec,2023,
Jaguar,I-Pace,Dec 23,Dec,2023,
Audi,S5 Sportback,Dec 23,Dec,2023,
Audi,Q5,Dec 23,Dec,2023,
Jaguar,F-Pace,Dec 23,Dec,2023,
Audi,Q7,Dec 23,Dec,2023,
Audi,Q8 e-tron,Dec 23,Dec,2023,
Porsche,Macan,Dec 23,Dec,2023,
Porsche,Cayenne,Dec 23,Dec,2023,
Porsche,Cayenne Coupe,Dec 23,Dec,2023,
Citroen,C3,Dec 23,Dec,2023,309.0
Citroen,eC3,Dec 23,Dec,2023,0.0
Lamborghini,Urus,Dec 23,Dec,2023,
Citroen,C5 Aircross,Dec 23,Dec,2023,2.0
Porsche,Panamera,Dec 23,Dec,2023,
Lamborghini,Revuelto,Dec 23,Dec,2023,
Porsche,718,Dec 23,Dec,2023,
BYD Auto,Atto 3,Dec 23,Dec,2023,
Lamborghini,Huracan EVO,Dec 23,Dec,2023,
Renault,Triber,Dec 23,Dec,2023,665.0
Nissan,Magnite,Dec 23,Dec,2023,2150.0
Porsche,Taycan,Dec 23,Dec,2023,
Lexus,LC 500h,Dec 23,Dec,2023,
Lexus,ES,Dec 23,Dec,2023,
Lexus,LS 500h,Dec 23,Dec,2023,
Rolls-Royce,Cullinan,Dec 23,Dec,2023,
Lexus,NX,Dec 23,Dec,2023,
Lexus,RX,Dec 23,Dec,2023,
Lexus,LM 350h,Dec 23,Dec,2023,
Mini,Cooper SE,Dec 23,Dec,2023,
Rolls-Royce,Phantom,Dec 23,Dec,2023,
BYD Auto,Seal EV,Dec 23,Dec,2023,
Rolls-Royce,Ghost,Dec 23,Dec,2023,
Rolls-Royce,Wraith,Dec 23,Dec,2023,
Rolls-Royce,Dawn,Dec 23,Dec,2023,
Mini,Cooper Countryman,Dec 23,Dec,2023,
Mini,3 Door,Dec 23,Dec,2023,
Lexus,LX,Dec 23,Dec,2023,
Renault,Kiger,Dec 23,Dec,2023,865.0
Ferrari,F8 Tributo,Dec 23,Dec,2023,
Ferrari,SF90 Stradale,Dec 23,Dec,2023,
Ferrari,812,Dec 23,Dec,2023,
Maserati,Quattroporte,Dec 23,Dec,2023,
Isuzu,S-Cab,Dec 23,Dec,2023,
Maserati,Ghibli,Dec 23,Dec,2023,
Isuzu,Hi-Lander,Dec 23,Dec,2023,
Maserati,GranTurismo,Dec 23,Dec,2023,
Maserati,GranCabrio,Dec 23,Dec,2023,
Isuzu,V-Cross,Dec 23,Dec,2023,
Isuzu,MU-X,Dec 23,Dec,2023,
Isuzu,D-Max,Dec 23,Dec,2023,
Mclaren,GT,Dec 23,Dec,2023,
Mclaren,750S,Dec 23,Dec,2023,
Force,Gurkha,Dec 23,Dec,2023,
Force,Gurkha 5 Door,Dec 23,Dec,2023,
Ferrari,Roma,Dec 23,Dec,2023,
Ferrari,296 GTB,Dec 23,Dec,2023,
Mercedes-Benz,G-Class,Dec 23,Dec,2023,
Aston Martin,DBX,Dec 23,Dec,2023,
Mercedes-Benz,C-Class,Dec 23,Dec,2023,
Mercedes-Benz,GLS,Dec 23,Dec,2023,
Mercedes-Benz,A Class Sedan Limousine,Dec 23,Dec,2023,
Mercedes-Benz,GLA,Dec 23,Dec,2023,
Mercedes-Benz,GLC,Dec 23,Dec,2023,
Mercedes-Benz,Maybach S-Class,Dec 23,Dec,2023,
Mercedes-Benz,E-Class,Dec 23,Dec,2023,
Mercedes-Benz,GLE-Class,Dec 23,Dec,2023,
Mercedes-Benz,GLB,Dec 23,Dec,2023,
Mercedes-Benz,AMG E 53 Cabriolet,Dec 23,Dec,2023,
Mercedes-Benz,GLC Coupe,Dec 23,Dec,2023,
Aston Martin,Vantage,Dec 23,Dec,2023,
Mercedes-Benz,AMG E 53,Dec 23,Dec,2023,
Mercedes-Benz,AMG A 45 S,Dec 23,Dec,2023,
Aston Martin,DB 12,Dec 23,Dec,2023,
Mercedes-Benz,S Class,Dec 23,Dec,2023,
Pravaig,Defy,Dec 23,Dec,2023,
Mercedes-Benz,EQS,Dec 23,Dec,2023,
Mercedes-Benz,AMG GLE 53 Coupe,Dec 23,Dec,2023,
Mercedes-Benz,AMG GLC 43,Dec 23,Dec,2023,
Bajaj,Qute (RE60),Dec 23,Dec,2023,
Strom Motors,R3,Dec 23,Dec,2023,
Bentley,Bentayga,Dec 23,Dec,2023,
Porsche,911,Dec 23,Dec,2023,
Audi,A6,Dec 23,Dec,2023,
Mercedes-Benz,EQB,Dec 23,Dec,2023,
Volkswagen,Taigun,Dec 23,Dec,2023,2456.0
Citroen,C3 Aircross,Dec 23,Dec,2023,339.0
BYD Auto,E6 Electric,Dec 23,Dec,2023,
Mercedes-Benz,AMG E 63,Dec 23,Dec,2023,
Mclaren,720S,Dec 23,Dec,2023,
Mercedes-Benz,EQE,Dec 23,Dec,2023,
Tata,Nexon,Dec 23,Dec,2023,15284.0
Renault,Kwid,Dec 23,Dec,2023,457.0
Audi,RS E-Tron GT,Dec 23,Dec,2023,
Audi,E-Tron GT,Dec 23,Dec,2023,
Maruti Suzuki,Grand Vitara,Feb 23,Feb,2023,9183.0
Maruti Suzuki,Celerio,Feb 23,Feb,2023,4458.0
Maruti Suzuki,Baleno,Feb 23,Feb,2023,18592.0
Maruti Suzuki,S-Presso,Feb 23,Feb,2023,3761.0
Maruti Suzuki,Alto K10,Feb 23,Feb,2023,
Maruti Suzuki,Dzire,Feb 23,Feb,2023,16798.0
Maruti Suzuki,Ertiga,Feb 23,Feb,2023,6472.0
Maruti Suzuki,Swift,Feb 23,Feb,2023,18412.0
Maruti Suzuki,XL6,Feb 23,Feb,2023,2108.0
Maruti Suzuki,Brezza,Feb 23,Feb,2023,
Maruti Suzuki,Wagon R,Feb 23,Feb,2023,16889.0
Maruti Suzuki,Jimny,Feb 23,Feb,2023,0.0
Hyundai,Verna,Feb 23,Feb,2023,47.0
Hyundai,Aura,Feb 23,Feb,2023,5524.0
Hyundai,Grand i10 Nios,Feb 23,Feb,2023,
Maruti Suzuki,Ciaz,Feb 23,Feb,2023,792.0
Hyundai,Exter,Feb 23,Feb,2023,0.0
Hyundai,Creta N Line,Feb 23,Feb,2023,
Hyundai,Tucson,Feb 23,Feb,2023,498.0
Maruti Suzuki,Eeco,Feb 23,Feb,2023,11352.0
Hyundai,i20,Feb 23,Feb,2023,
Maruti Suzuki,Invicto,Feb 23,Feb,2023,0.0
Hyundai,Creta,Feb 23,Feb,2023,10421.0
Hyundai,Alcazar,Feb 23,Feb,2023,1559.0
Hyundai,Venue,Feb 23,Feb,2023,9997.0
Tata,Tiago NRG BS6,Feb 23,Feb,2023,
Tata,Tiago,Feb 23,Feb,2023,7457.0
Tata,Punch EV,Feb 23,Feb,2023,
Tata,Tigor,Feb 23,Feb,2023,3064.0
Tata,Nexon EV,Feb 23,Feb,2023,
Tata,Altroz,Feb 23,Feb,2023,3955.0
Tata,Harrier,Feb 23,Feb,2023,2054.0
Tata,Tiago EV,Feb 23,Feb,2023,
Hyundai,Venue N Line,Feb 23,Feb,2023,
Hyundai,Ioniq 5,Feb 23,Feb,2023,0.0
Tata,Safari,Feb 23,Feb,2023,1252.0
Tata,Punch,Feb 23,Feb,2023,11169.0
Hyundai,Kona Electric,Feb 23,Feb,2023,0.0
Tata,Xpres-T EV,Feb 23,Feb,2023,
Mahindra,Scorpio Classic,Feb 23,Feb,2023,
Tata,Altroz CNG,Feb 23,Feb,2023,
Tata,Altroz Racer,Feb 23,Feb,2023,
Mahindra,Thar,Feb 23,Feb,2023,5004.0
Toyota,Innova Crysta,Feb 23,Feb,2023,
Mahindra,XUV700,Feb 23,Feb,2023,4505.0
Mahindra,Bolero,Feb 23,Feb,2023,9782.0
Mahindra,XUV 400 Electric,Feb 23,Feb,2023,0.0
Mahindra,Scorpio N,Feb 23,Feb,2023,
Mahindra,XUV 3X0,Feb 23,Feb,2023,
Mahindra,Bolero Neo,Feb 23,Feb,2023,
Mahindra,Bolero Neo Plus,Feb 23,Feb,2023,
Tata,Tigor CNG,Feb 23,Feb,2023,
Tata,Tiago CNG,Feb 23,Feb,2023,
Tata,Punch CNG,Feb 23,Feb,2023,
Tata,Magic Mantra 10 Seater,Feb 23,Feb,2023,
Toyota,Fortuner,Feb 23,Feb,2023,3426.0
Toyota,Innova Hycross,Feb 23,Feb,2023,4169.0
Toyota,Land Cruiser LC300,Feb 23,Feb,2023,
Toyota,Hilux,Feb 23,Feb,2023,15.0
Toyota,Camry,Feb 23,Feb,2023,67.0
Toyota,Vellfire,Feb 23,Feb,2023,60.0
Toyota,Fortuner Legender,Feb 23,Feb,2023,
Toyota,Urban Cruiser HyRyder,Feb 23,Feb,2023,3307.0
Toyota,Glanza,Feb 23,Feb,2023,4223.0
Mahindra,KUV100 NXT,Feb 23,Feb,2023,
Toyota,Taisor,Feb 23,Feb,2023,
Toyota,Rumion,Feb 23,Feb,2023,0.0
Mahindra,XUV 300,Feb 23,Feb,2023,3809.0
BMW,M4 Competition,Feb 23,Feb,2023,
BMW,X7,Feb 23,Feb,2023,
KIA,Carens,Feb 23,Feb,2023,6248.0
BMW,7-Series,Feb 23,Feb,2023,
BMW,X1,Feb 23,Feb,2023,
BMW,2 Series Gran Coupe,Feb 23,Feb,2023,
BMW,3 Series Gran Limousine,Feb 23,Feb,2023,
BMW,Z4,Feb 23,Feb,2023,
BMW,M2,Feb 23,Feb,2023,
BMW,6 Series,Feb 23,Feb,2023,
BMW,X5,Feb 23,Feb,2023,
KIA,Sonet,Feb 23,Feb,2023,9836.0
BMW,X3,Feb 23,Feb,2023,
BMW,M8 Coupe Competition,Feb 23,Feb,2023,
KIA,EV6,Feb 23,Feb,2023,0.0
BMW,i7,Feb 23,Feb,2023,
BMW,XM,Feb 23,Feb,2023,
MG,Gloster,Feb 23,Feb,2023,101.0
MG,Comet EV,Feb 23,Feb,2023,0.0
Honda,Elevate,Feb 23,Feb,2023,0.0
Honda,City,Feb 23,Feb,2023,1963.0
BMW,i5,Feb 23,Feb,2023,
MG,Astor,Feb 23,Feb,2023,1020.0
MG,Hector,Feb 23,Feb,2023,2558.0
MG,Hector Plus,Feb 23,Feb,2023,
MG,ZS EV,Feb 23,Feb,2023,514.0
BMW,X4,Feb 23,Feb,2023,
BMW,iX Electric,Feb 23,Feb,2023,
BMW,3-Series,Feb 23,Feb,2023,
BMW,iX1,Feb 23,Feb,2023,
Honda,Amaze,Feb 23,Feb,2023,4123.0
Honda,City Hybrid,Feb 23,Feb,2023,
Mahindra,Marazzo,Feb 23,Feb,2023,171.0
Skoda,Superb,Feb 23,Feb,2023,90.0
Tata,Magic Express 10 Seater,Feb 23,Feb,2023,
Volkswagen,Virtus,Feb 23,Feb,2023,1563.0
BMW,i4,Feb 23,Feb,2023,
